date,away_team,away_pitcher,away_score,home_score,home_win,home_team,home_pitcher,away_pitcher_games,home_pitcher_games,closing_total,away_ml_percent,home_ml_odds_percent
8/31/19,Cleveland Indians,Z PLESAC,6,9,W,Tampa Bay Rays,D CASTILLO,4,1,8.5,44.6,57.1
8/31/19,Seattle Mariners,M WISLER,2,3,W,Texas Rangers,B BURKE,0,1,10.5,45.9,55.8
8/31/19,Houston Astros,F VALDEZ,1,5,W,Toronto Blue Jays,C BUCHHOLZ,1,3,10,60.9,40.8
8/31/19,Miami Marlins,P LOPEZ,0,7,W,Washington Nationals,S STRASBURG,5,1,8.5,26.5,75.2
9/1/19,Baltimore Orioles,A BROOKS,4,6,W,Kansas City Royals,D DUFFY,2,2,9.5,42.9,58.8
9/1/19,Los Angeles Dodgers,R STRIPLING,4,3,L,Arizona Diamondbacks,A YOUNG,2,2,9.5,61.7,40.0
9/1/19,Chicago White Sox,L GIOLITO,3,5,W,Atlanta Braves,J TEHERAN,2,2,8.5,44.3,57.4
9/1/19,Milwaukee Brewers,G GONZALEZ,4,0,L,Chicago Cubs,T CHATWOOD,3,0,9,43.7,58.0
9/1/19,Pittsburgh Pirates,S BRAULT,6,2,L,Colorado Rockies,J HOFFMAN,4,3,14,48.0,53.7
9/1/19,Minnesota Twins,M PINEDA,8,3,L,Detroit Tigers,S TURNBULL,1,2,9.5,64.7,37.0
9/1/19,Boston Red Sox,D PRICE,4,3,L,Los Angeles Angels,A HEANEY,0,2,9.5,53.2,48.5
9/1/19,Oakland Athletics,S MANAEA,4,5,W,New York Yankees,J HAPP,5,1,11,48.6,53.1
9/1/19,New York Mets,M STROMAN,2,5,W,Philadelphia Phillies,Z EFLIN,5,2,9.5,53.2,48.5
9/1/19,San Diego Padres,E LAUER,8,4,L,San Francisco Giants,J SAMARDZIJA,4,2,8,46.1,55.6
9/1/19,Cincinnati Reds,L CASTILLO,5,3,L,St Louis Cardinals,D PONCE DE LEON,4,0,7.5,51.5,50.2
9/1/19,Cincinnati Reds,T MAHLE,3,4,W,St Louis Cardinals,M MIKOLAS,5,1,8,39.9,61.8
9/1/19,Cleveland Indians,A PLUTKO,2,8,W,Tampa Bay Rays,C MORTON,5,4,8,34.8,66.9
9/1/19,Seattle Mariners,Y KIKUCHI,11,3,L,Texas Rangers,B MARTIN,4,0,10,45.9,55.8
9/1/19,Houston Astros,J VERLANDER,2,0,L,Toronto Blue Jays,W FONT,7,2,9,72.3,29.4
9/1/19,Miami Marlins,CA SMITH,3,9,W,Washington Nationals,P CORBIN,5,2,8.5,27.1,74.6
9/2/19,San Diego Padres,C QUANTRILL,7,14,W,Arizona Diamondbacks,M LEAKE,3,1,8.5,46.3,55.4
9/2/19,Seattle Mariners,J SHEFFIELD,1,5,W,Chicago Cubs,K HENDRICKS,4,2,9,28.3,73.4
9/2/19,Philadelphia Phillies,D SMYLY,7,1,L,Cincinnati Reds,A DESCLAFANI,4,2,10,44.1,57.6
9/2/19,Texas Rangers,M MINOR,7,0,L,New York Yankees,M TANAKA,4,2,9.5,33.4,68.3
9/2/19,San Francisco Giants,T BEEDE,1,3,W,St Louis Cardinals,A WAINWRIGHT,4,4,8.5,36.1,65.6
9/2/19,Toronto Blue Jays,J WAGUESPACK,3,6,W,Atlanta Braves,M SOROKA,4,2,9.5,30.6,71.1
9/2/19,Chicago White Sox,R DETWILER,3,11,W,Cleveland Indians,A CIVALE,3,1,10,32.1,69.6
9/2/19,Minnesota Twins,J ODORIZZI,4,3,L,Detroit Tigers,J ZIMMERMANN,4,3,10,67.5,34.2
9/2/19,Colorado Rockies,P LAMBERT,9,16,W,Los Angeles Dodgers,W BUEHLER,3,2,9,24.5,77.2
9/2/19,Houston Astros,G COLE,3,2,L,Milwaukee Brewers,A HOUSER,7,2,8.5,63.1,38.6
9/2/19,Baltimore Orioles,A WOJCIECHOWSKI,4,5,W,Tampa Bay Rays,R YARBROUGH,4,1,8.5,28.7,73.0
9/2/19,New York Mets,N SYNDERGAARD,7,3,L,Washington Nationals,J ROSS,5,2,10,51.7,50.0
9/3/19,Minnesota Twins,R DOBNAK,6,5,L,Boston Red Sox,R PORCELLO,5,1,11.5,44.1,57.6
9/3/19,Chicago White Sox,D CEASE,6,5,L,Cleveland Indians,M CLEVINGER,3,2,9,25.9,75.8
9/3/19,Detroit Tigers,D NORRIS,5,6,W,Kansas City Royals,M MONTGOMERY,4,2,9.5,42.2,59.5
9/3/19,Colorado Rockies,C GONZALEZ,3,5,W,Los Angeles Dodgers,J URIAS,3,1,10.5,27.3,74.4
9/3/19,Miami Marlins,S ALCANTARA,5,4,L,Pittsburgh Pirates,M KELLER,3,2,9,38.9,62.8
9/3/19,New York Mets,J DEGROM,10,11,W,Washington Nationals,M SCHERZER,4,4,7.5,48.6,53.1
9/3/19,San Diego Padres,R BOLANOS,1,2,W,Arizona Diamondbacks,M KELLY,2,2,9.5,42.9,58.8
9/3/19,Seattle Mariners,F HERNANDEZ,1,6,W,Chicago Cubs,J LESTER,4,2,10.5,29.6,72.1
9/3/19,Philadelphia Phillies,V VELASQUEZ,6,2,L,Cincinnati Reds,L SIMS,4,0,10,52.7,49.0
9/3/19,Houston Astros,Z GREINKE,2,4,W,Milwaukee Brewers,J LYLES,5,1,9.5,57.5,44.2
9/3/19,Texas Rangers,E VOLQUEZ,1,10,W,New York Yankees,J PAXTON,1,2,9.5,25.6,76.1
9/3/19,Los Angeles Angels,J BARRIA,5,7,W,Oakland Athletics,M FIERS,3,1,9.5,39.6,62.1
9/3/19,San Francisco Giants,D RODRIGUEZ,0,1,W,St Louis Cardinals,J FLAHERTY,2,2,8.5,28.7,73.0
9/3/19,Toronto Blue Jays,W FONT,2,7,W,Atlanta Braves,M FOLTYNEWICZ,4,2,10.5,36.1,65.6
9/3/19,Baltimore Orioles,T BLACH,4,2,L,Tampa Bay Rays,T RICHARDS,1,0,9.5,28.2,73.5
9/3/19,Baltimore Orioles,G YNOA,0,2,W,Tampa Bay Rays,A KITTREDGE,3,0,9.5,30.0,71.7
9/4/19,Minnesota Twins,J BERRIOS,2,6,W,Boston Red Sox,E RODRIGUEZ,5,3,11,41.1,60.6
9/4/19,Chicago White Sox,I NOVA,6,8,W,Cleveland Indians,S BIEBER,4,2,8.5,27.5,74.2
9/4/19,Detroit Tigers,E JACKSON,4,5,W,Kansas City Royals,J JUNIS,2,1,9.5,32.7,69.0
9/4/19,Colorado Rockies,A SENZATELA,3,7,W,Los Angeles Dodgers,H RYU,4,1,9.5,28.1,73.6
9/4/19,Miami Marlins,R DUGGER,5,6,W,Pittsburgh Pirates,T WILLIAMS,4,1,9,37.9,63.8
9/4/19,New York Mets,Z WHEELER,8,4,L,Washington Nationals,A SANCHEZ,4,3,10,50.2,51.5
9/4/19,San Diego Padres,C PADDACK,1,4,W,Arizona Diamondbacks,Z GALLEN,2,1,8,43.5,58.2
9/4/19,Philadelphia Phillies,A NOLA,5,8,W,Cincinnati Reds,T BAUER,4,1,9,60.2,41.5
9/4/19,Texas Rangers,L LYNN,1,4,W,New York Yankees,C GREEN,4,0,9.5,40.9,60.8
9/4/19,Los Angeles Angels,P SANDOVAL,0,4,W,Oakland Athletics,T ROARK,4,2,9.5,41.1,60.6
9/4/19,San Francisco Giants,M BUMGARNER,9,8,L,St Louis Cardinals,M WACHA,4,1,8,45.2,56.5
9/5/19,Texas Rangers,K ALLARD,3,1,L,Baltimore Orioles,J MEANS,4,2,9.5,45.9,55.8
9/5/19,Washington Nationals,S STRASBURG,2,4,W,Atlanta Braves,M FRIED,5,1,9.5,51.9,49.8
9/5/19,Philadelphia Phillies,J VARGAS,3,4,W,Cincinnati Reds,S GRAY,4,1,9,42.9,58.8
9/5/19,Seattle Mariners,M GONZALES,9,11,W,Houston Astros,W MILEY,4,2,9,29.9,71.8
9/5/19,Chicago Cubs,J QUINTANA,10,5,L,Milwaukee Brewers,C ANDERSON,4,1,9,53.4,48.3
9/5/19,Toronto Blue Jays,T THORNTON,4,6,W,Tampa Bay Rays,A PRUITT,1,0,8.5,37.8,63.9
9/5/19,Minnesota Twins,M PEREZ,2,1,L,Boston Red Sox,N EOVALDI,4,2,11.5,42.7,59.0
9/5/19,Chicago White Sox,RE LOPEZ,7,1,L,Cleveland Indians,Z PLESAC,4,1,9,39.0,62.7
9/5/19,Detroit Tigers,M BOYD,6,4,L,Kansas City Royals,G SPARKMAN,3,0,9.5,49.8,51.9
9/5/19,Miami Marlins,E HERNANDEZ,10,7,L,Pittsburgh Pirates,D AGRAZAL,2,2,9,41.9,59.8
9/5/19,Los Angeles Angels,L BARD,6,10,W,Oakland Athletics,B ANDERSON,0,1,10.5,40.0,61.7
9/5/19,San Francisco Giants,L WEBB,0,10,W,St Louis Cardinals,DAK HUDSON,4,3,8,36.9,64.8
9/6/19,Washington Nationals,P CORBIN,3,4,W,Atlanta Braves,D KEUCHEL,5,3,9,51.0,50.7
9/6/19,Texas Rangers,B BURKE,7,6,L,Baltimore Orioles,D BUNDY,2,2,8.5,43.7,58.0
9/6/19,Los Angeles Angels,D PETERS,5,4,L,Chicago White Sox,L GIOLITO,4,1,9.5,41.9,59.8
9/6/19,Arizona Diamondbacks,R RAY,7,5,L,Cincinnati Reds,T MAHLE,4,1,9,53.4,48.3
9/6/19,Seattle Mariners,R MCCLAIN,4,7,W,Houston Astros,F VALDEZ,0,0,10,31.8,69.9
9/6/19,San Francisco Giants,J SAMARDZIJA,5,4,L,Los Angeles Dodgers,C KERSHAW,3,2,8.5,26.4,75.3
9/6/19,Kansas City Royals,J LOPEZ,3,0,L,Miami Marlins,P LOPEZ,4,2,8.5,47.4,54.3
9/6/19,Cleveland Indians,A PLUTKO,6,2,L,Minnesota Twins,M PINEDA,4,0,10.5,40.6,61.1
9/6/19,Philadelphia Phillies,Z EFLIN,4,5,W,New York Mets,S MATZ,4,3,8.5,40.8,60.9
9/6/19,Detroit Tigers,S TURNBULL,5,4,L,Oakland Athletics,H BAILEY,4,1,9,26.3,75.4
9/6/19,St Louis Cardinals,M MIKOLAS,4,9,W,Pittsburgh Pirates,A MCRAE,4,0,9.5,61.7,40.0
9/6/19,Colorado Rockies,T MELVILLE,3,2,L,San Diego Padres,D LAMET,3,2,8.5,38.3,63.4
9/6/19,Chicago Cubs,C HAMELS,1,7,W,Milwaukee Brewers,Z DAVIES,3,2,9.5,51.7,50.0
9/6/19,Toronto Blue Jays,C BUCHHOLZ,0,5,W,Tampa Bay Rays,B MCKAY,4,0,8.5,37.3,64.4
9/6/19,New York Yankees,D GERMAN,1,6,W,Boston Red Sox,J CHACIN,0,2,10.5,55.4,46.3
9/7/19,New York Yankees,J HAPP,5,1,L,Boston Red Sox,T LAKINS,2,0,11.5,53.9,47.8
9/7/19,Washington Nationals,A VOTH,4,5,W,Atlanta Braves,J TEHERAN,3,1,10.5,45.4,56.3
9/7/19,Texas Rangers,J HERNANDEZ,9,4,L,Baltimore Orioles,A BROOKS,1,0,9.5,50.0,51.7
9/7/19,Los Angeles Angels,A HEANEY,8,7,L,Chicago White Sox,D COVEY,3,0,9.5,58.4,43.3
9/7/19,Arizona Diamondbacks,A YOUNG,2,0,L,Cincinnati Reds,L CASTILLO,3,2,8.5,42.2,59.5
9/7/19,Seattle Mariners,Y KIKUCHI,1,2,W,Houston Astros,J VERLANDER,3,4,8.5,22.5,79.2
9/7/19,San Francisco Giants,T BEEDE,1,0,L,Los Angeles Dodgers,T GONSOLIN,3,1,9.5,32.6,69.1
9/7/19,Kansas City Royals,D DUFFY,7,2,L,Miami Marlins,CA SMITH,3,1,8.5,51.9,49.8
9/7/19,Cleveland Indians,A CIVALE,3,5,W,Minnesota Twins,J ODORIZZI,1,2,9.5,44.6,57.1
9/7/19,Philadelphia Phillies,D SMYLY,5,0,L,New York Mets,M STROMAN,3,2,8.5,40.6,61.1
9/7/19,Detroit Tigers,J ZIMMERMANN,2,10,W,Oakland Athletics,C BASSITT,3,0,9,25.6,76.1
9/7/19,St Louis Cardinals,A WAINWRIGHT,10,1,L,Pittsburgh Pirates,S BRAULT,5,1,9,57.6,44.1
9/7/19,Colorado Rockies,J HOFFMAN,0,3,W,San Diego Padres,J LUCCHESI,4,1,9,40.3,61.4
9/7/19,Chicago Cubs,Y DARVISH,2,3,W,Milwaukee Brewers,G GONZALEZ,3,0,9,51.9,49.8
9/7/19,Toronto Blue Jays,A KAY,3,5,W,Tampa Bay Rays,C MORTON,1,3,8,30.5,71.2
9/8/19,New York Yankees,M TANAKA,10,5,L,Boston Red Sox,R PORCELLO,3,0,11,52.9,48.8
9/8/19,Washington Nationals,M SCHERZER,9,4,L,Atlanta Braves,M SOROKA,5,1,8.5,55.2,46.5
9/8/19,Texas Rangers,M MINOR,10,4,L,Baltimore Orioles,A WOJCIECHOWSKI,3,1,9.5,56.0,45.7
9/8/19,Los Angeles Angels,N RAMIREZ,1,5,W,Chicago White Sox,D CEASE,1,0,9.5,52.2,49.5
9/8/19,Arizona Diamondbacks,M LEAKE,3,4,W,Cincinnati Reds,A DESCLAFANI,1,1,9.5,46.7,55.0
9/8/19,Seattle Mariners,F HERNANDEZ,1,21,W,Houston Astros,G COLE,3,3,9,21.6,80.1
9/8/19,San Francisco Giants,D RODRIGUEZ,0,5,W,Los Angeles Dodgers,J URIAS,1,0,8.5,31.0,70.7
9/8/19,Kansas City Royals,M MONTGOMERY,0,9,W,Miami Marlins,S ALCANTARA,3,0,8.5,51.9,49.8
9/8/19,Cleveland Indians,M CLEVINGER,5,2,L,Minnesota Twins,R DOBNAK,4,1,8.5,59.7,42.0
9/8/19,Philadelphia Phillies,V VELASQUEZ,10,7,L,New York Mets,N SYNDERGAARD,3,3,8.5,36.7,65.0
9/8/19,Detroit Tigers,D NORRIS,1,3,W,Oakland Athletics,S MANAEA,3,2,9,26.1,75.6
9/8/19,St Louis Cardinals,J FLAHERTY,2,0,L,Pittsburgh Pirates,J MARVEL,4,1,8.5,67.2,34.5
9/8/19,Colorado Rockies,P LAMBERT,1,2,W,San Diego Padres,E LAUER,2,1,9,43.4,58.3
9/8/19,Chicago Cubs,J LESTER,5,8,W,Milwaukee Brewers,A HOUSER,3,1,9,47.6,54.1
9/8/19,Toronto Blue Jays,J WAGUESPACK,3,8,W,Tampa Bay Rays,T GLASNOW,3,1,8.5,34.5,67.2
9/9/19,Chicago Cubs,K HENDRICKS,10,2,L,San Diego Padres,C QUANTRILL,3,1,8,59.9,41.8
9/9/19,New York Yankees,J PAXTON,5,0,L,Boston Red Sox,E RODRIGUEZ,4,2,9.5,53.2,48.5
9/9/19,Oakland Athletics,M FIERS,0,15,W,Houston Astros,Z GREINKE,3,1,9.5,37.2,64.5
9/9/19,Cleveland Indians,S BIEBER,6,2,L,Los Angeles Angels,P SANDOVAL,3,2,8.5,66.6,35.1
9/9/19,Milwaukee Brewers,J LYLES,8,3,L,Miami Marlins,R DUGGER,3,1,8.5,69.0,32.7
9/9/19,Atlanta Braves,M FOLTYNEWICZ,7,2,L,Philadelphia Phillies,A NOLA,4,1,9,44.3,57.4
9/9/19,Pittsburgh Pirates,T WILLIAMS,6,4,L,San Francisco Giants,M BUMGARNER,3,2,7.5,38.6,63.1
9/9/19,Arizona Diamondbacks,M KELLY,1,3,W,New York Mets,J DEGROM,3,2,7.5,32.7,69.0
9/10/19,St Louis Cardinals,M WACHA,1,2,W,Colorado Rockies,C GONZALEZ,3,2,13.5,61.0,40.7
9/10/19,New York Yankees,N CORTES,11,12,W,Detroit Tigers,E JACKSON,0,1,10.5,75.0,26.7
9/10/19,Oakland Athletics,T ROARK,21,7,L,Houston Astros,W MILEY,3,1,10,41.4,60.3
9/10/19,Milwaukee Brewers,C ANDERSON,4,3,L,Miami Marlins,E HERNANDEZ,3,0,8.5,62.9,38.8
9/10/19,Washington Nationals,A SANCHEZ,0,5,W,Minnesota Twins,J BERRIOS,4,2,10.5,44.8,56.9
9/10/19,Atlanta Braves,M FRIED,5,6,W,Philadelphia Phillies,J VARGAS,2,1,10.5,63.5,38.2
9/10/19,Chicago Cubs,J QUINTANA,8,9,W,San Diego Padres,R BOLANOS,3,1,9,63.1,38.6
9/10/19,Tampa Bay Rays,R YARBROUGH,5,3,L,Texas Rangers,L LYNN,3,1,9,57.3,44.4
9/10/19,Los Angeles Dodgers,W BUEHLER,7,3,L,Baltimore Orioles,T BLACH,4,0,10.5,76.4,25.3
9/10/19,Arizona Diamondbacks,Z GALLEN,2,3,W,New York Mets,Z WHEELER,1,2,7.5,47.8,53.9
9/10/19,Pittsburgh Pirates,M KELLER,4,5,W,San Francisco Giants,J CUETO,2,2,8.5,48.0,53.7
9/10/19,Cincinnati Reds,T BAUER,3,4,W,Seattle Mariners,J SHEFFIELD,2,2,9,54.1,47.6
9/10/19,Boston Red Sox,N EOVALDI,3,4,W,Toronto Blue Jays,T ZEUCH,3,1,10.5,60.0,41.7
9/10/19,Kansas City Royals,J JUNIS,3,7,W,Chicago White Sox,I NOVA,1,1,9.5,48.2,53.5
9/10/19,Cleveland Indians,Z PLESAC,8,0,L,Los Angeles Angels,J SUAREZ,2,1,10,59.3,42.4
9/11/19,St Louis Cardinals,DAK HUDSON,1,2,W,Colorado Rockies,A SENZATELA,4,2,13.5,63.7,38.0
9/11/19,Oakland Athletics,B ANDERSON,5,3,L,Houston Astros,J URQUIDY,2,0,11,42.0,59.7
9/11/19,Milwaukee Brewers,Z DAVIES,7,5,L,Miami Marlins,P LOPEZ,3,1,8,56.9,44.8
9/11/19,Washington Nationals,S STRASBURG,6,2,L,Minnesota Twins,M PEREZ,4,2,9.5,59.1,42.6
9/11/19,Atlanta Braves,D KEUCHEL,3,1,L,Philadelphia Phillies,Z EFLIN,5,1,10,58.6,43.1
9/11/19,Chicago Cubs,C HAMELS,0,4,W,San Diego Padres,C PADDACK,2,0,8,49.1,52.6
9/11/19,Tampa Bay Rays,A KITTREDGE,9,10,W,Texas Rangers,A JURADO,0,0,11,60.2,41.5
9/11/19,Los Angeles Dodgers,R STRIPLING,3,7,W,Baltimore Orioles,J MEANS,1,1,10,66.5,35.2
9/11/19,Arizona Diamondbacks,R RAY,0,9,W,New York Mets,S MATZ,3,2,9,46.9,54.8
9/11/19,Pittsburgh Pirates,D AGRAZAL,6,3,L,San Francisco Giants,L WEBB,2,1,9,42.4,59.3
9/11/19,Cincinnati Reds,S GRAY,3,5,W,Seattle Mariners,M GONZALES,2,1,8,60.7,41.0
9/11/19,Boston Red Sox,B POYNER,0,8,W,Toronto Blue Jays,W FONT,0,1,10.5,55.0,46.7
9/11/19,Kansas City Royals,G SPARKMAN,8,6,L,Chicago White Sox,RE LOPEZ,2,1,10.5,40.2,61.5
9/11/19,Cleveland Indians,A PLUTKO,4,3,L,Los Angeles Angels,D PETERS,3,2,9.5,59.3,42.4
9/12/19,Los Angeles Dodgers,R HILL,4,2,L,Baltimore Orioles,D BUNDY,3,1,10,68.7,33.0
9/12/19,Kansas City Royals,J LOPEZ,6,3,L,Chicago White Sox,L GIOLITO,3,0,8.5,34.9,66.8
9/12/19,St Louis Cardinals,M MIKOLAS,10,3,L,Colorado Rockies,T MELVILLE,3,1,12,63.8,37.9
9/12/19,New York Yankees,C SABATHIA,6,4,L,Detroit Tigers,S TURNBULL,1,1,10.5,73.3,28.4
9/12/19,New York Yankees,J HAPP,10,4,L,Detroit Tigers,M BOYD,1,1,9.5,68.5,33.2
9/12/19,Oakland Athletics,H BAILEY,3,2,L,Houston Astros,J VERLANDER,2,3,9,28.2,73.5
9/12/19,Milwaukee Brewers,G GONZALEZ,3,2,L,Miami Marlins,CA SMITH,1,0,8,58.0,43.7
9/12/19,Washington Nationals,P CORBIN,12,6,L,Minnesota Twins,K GIBSON,4,1,9,56.5,45.2
9/12/19,Atlanta Braves,J TEHERAN,5,9,W,Philadelphia Phillies,D SMYLY,2,0,9.5,54.5,47.2
9/12/19,Chicago Cubs,Y DARVISH,4,1,L,San Diego Padres,D LAMET,2,1,8,59.7,42.0
9/12/19,Tampa Bay Rays,B MCKAY,4,6,W,Texas Rangers,K ALLARD,1,1,10.5,60.9,40.8
9/12/19,Arizona Diamondbacks,A YOUNG,1,11,W,New York Mets,M STROMAN,2,1,8,43.5,58.2
9/12/19,Pittsburgh Pirates,J MUSGROVE,4,2,L,San Francisco Giants,J SAMARDZIJA,2,1,8.5,49.3,52.4
9/12/19,Cincinnati Reds,T MAHLE,11,5,L,Seattle Mariners,J DUNN,3,2,9,54.5,47.2
9/12/19,Boston Red Sox,J CHACIN,7,4,L,Toronto Blue Jays,C BUCHHOLZ,3,2,10.5,56.5,45.2
9/13/19,Baltimore Orioles,A BROOKS,6,2,L,Detroit Tigers,J ZIMMERMANN,0,2,9.5,48.4,53.3
9/13/19,Miami Marlins,S ALCANTARA,0,1,W,San Francisco Giants,T BEEDE,1,1,8,40.2,61.5
9/13/19,Milwaukee Brewers,A HOUSER,0,10,W,St Louis Cardinals,A WAINWRIGHT,3,3,8,46.5,55.2
9/13/19,Oakland Athletics,C BASSITT,14,9,L,Texas Rangers,B BURKE,0,0,11,63.4,38.3
9/13/19,Cincinnati Reds,L CASTILLO,4,3,L,Arizona Diamondbacks,M LEAKE,2,0,8.5,52.7,49.0
9/13/19,Pittsburgh Pirates,S BRAULT,8,17,W,Chicago Cubs,J LESTER,2,1,11.5,35.9,65.8
9/13/19,San Diego Padres,J LUCCHESI,8,10,W,Colorado Rockies,J HOFFMAN,2,2,12.5,54.3,47.4
9/13/19,Houston Astros,G COLE,4,1,L,Kansas City Royals,D DUFFY,5,1,9,78.7,23.0
9/13/19,Chicago White Sox,D COVEY,9,7,L,Seattle Mariners,Y KIKUCHI,1,1,9.5,45.2,56.5
9/13/19,Atlanta Braves,M SOROKA,5,0,L,Washington Nationals,M SCHERZER,3,3,8.5,41.4,60.3
9/13/19,New York Yankees,M TANAKA,5,6,W,Toronto Blue Jays,A KAY,2,0,9.5,64.0,37.7
9/13/19,Tampa Bay Rays,C MORTON,11,4,L,Los Angeles Angels,A HEANEY,4,1,8,59.9,41.8
9/13/19,Los Angeles Dodgers,C KERSHAW,9,2,L,New York Mets,N SYNDERGAARD,3,2,8,56.2,45.5
9/14/19,Minnesota Twins,D SMELTZER,2,0,L,Cleveland Indians,M CLEVINGER,1,1,9,36.9,64.8
9/14/19,Minnesota Twins,L THORPE,9,5,L,Cleveland Indians,T CLIPPARD,0,0,9.5,44.1,57.6
9/14/19,Baltimore Orioles,G YNOA,4,8,W,Detroit Tigers,D NORRIS,2,1,9.5,49.1,52.6
9/14/19,Miami Marlins,R DUGGER,4,2,L,San Francisco Giants,M BUMGARNER,2,1,8,30.7,71.0
9/14/19,Milwaukee Brewers,J LYLES,5,2,L,St Louis Cardinals,J FLAHERTY,2,1,7.5,34.7,67.0
9/14/19,Oakland Athletics,M FIERS,8,6,L,Texas Rangers,M MINOR,2,1,10.5,54.3,47.4
9/14/19,Cincinnati Reds,A DESCLAFANI,0,1,W,Arizona Diamondbacks,M KELLY,2,1,9,45.9,55.8
9/14/19,Pittsburgh Pirates,J MARVEL,1,14,W,Chicago Cubs,K HENDRICKS,2,1,10.5,28.5,73.2
9/14/19,San Diego Padres,E LAUER,10,11,W,Colorado Rockies,P LAMBERT,2,0,13.5,50.5,51.2
9/14/19,Houston Astros,Z GREINKE,6,1,L,Kansas City Royals,M MONTGOMERY,3,1,10,76.1,25.6
9/14/19,Tampa Bay Rays,T GLASNOW,3,1,L,Los Angeles Angels,J BARRIA,3,1,9,64.8,36.9
9/14/19,Los Angeles Dodgers,H RYU,0,3,W,New York Mets,J DEGROM,3,1,7.5,42.0,59.7
9/14/19,Boston Red Sox,E RODRIGUEZ,2,1,L,Philadelphia Phillies,A NOLA,3,0,8.5,47.4,54.3
9/14/19,Chicago White Sox,D CEASE,1,2,W,Seattle Mariners,F HERNANDEZ,1,1,9.5,51.0,50.7
9/14/19,Atlanta Braves,M FOLTYNEWICZ,10,1,L,Washington Nationals,A VOTH,3,1,10.5,49.8,51.9
9/14/19,New York Yankees,J PAXTON,13,3,L,Toronto Blue Jays,J WAGUESPACK,3,1,9.5,69.0,32.7
9/15/19,Minnesota Twins,R DOBNAK,5,7,W,Cleveland Indians,S BIEBER,3,1,9,35.0,66.7
9/15/19,Baltimore Orioles,A WOJCIECHOWSKI,8,2,L,Detroit Tigers,E JACKSON,2,0,10.5,58.4,43.3
9/15/19,Miami Marlins,E HERNANDEZ,1,2,W,San Francisco Giants,J CUETO,0,1,8,39.6,62.1
9/15/19,Milwaukee Brewers,C ANDERSON,7,6,L,St Louis Cardinals,M WACHA,2,0,9,42.9,58.8
9/15/19,Oakland Athletics,S MANAEA,6,1,L,Texas Rangers,J HERNANDEZ,3,0,11.5,67.1,34.6
9/15/19,Cincinnati Reds,T BAUER,3,1,L,Arizona Diamondbacks,Z GALLEN,1,0,8.5,39.9,61.8
9/15/19,Pittsburgh Pirates,T WILLIAMS,6,16,W,Chicago Cubs,J QUINTANA,2,1,11.5,30.5,71.2
9/15/19,San Diego Padres,C QUANTRILL,5,10,W,Colorado Rockies,C GONZALEZ,1,1,13.5,51.0,50.7
9/15/19,Houston Astros,W MILEY,12,3,L,Kansas City Royals,J JUNIS,2,0,10.5,68.0,33.7
9/15/19,Tampa Bay Rays,R YARBROUGH,4,6,W,Los Angeles Angels,P SANDOVAL,2,1,9,65.7,36.0
9/15/19,Los Angeles Dodgers,W BUEHLER,3,2,L,New York Mets,Z WHEELER,3,1,8,59.3,42.4
9/15/19,Boston Red Sox,R PORCELLO,6,3,L,Philadelphia Phillies,J VARGAS,2,0,10.5,51.5,50.2
9/15/19,Chicago White Sox,I NOVA,10,11,W,Seattle Mariners,J SHEFFIELD,2,1,9,47.8,53.9
9/15/19,Atlanta Braves,M FRIED,0,7,W,Washington Nationals,A SANCHEZ,1,2,10.5,53.9,47.8
9/15/19,New York Yankees,C GREEN,4,6,W,Toronto Blue Jays,W FONT,1,0,10,67.8,33.9
9/16/19,San Diego Padres,G RICHARDS,1,5,W,Milwaukee Brewers,Z DAVIES,2,1,9,42.2,59.5
9/16/19,Cincinnati Reds,K GAUSMAN,2,8,W,Chicago Cubs,C HAMELS,0,0,8.5,38.6,63.1
9/16/19,New York Mets,S MATZ,4,9,W,Colorado Rockies,A SENZATELA,2,1,14,61.0,40.7
9/16/19,Chicago White Sox,RE LOPEZ,3,5,W,Minnesota Twins,J BERRIOS,2,1,9.5,31.8,69.9
9/16/19,Kansas City Royals,G SPARKMAN,6,5,L,Oakland Athletics,T ROARK,1,1,9.5,26.2,75.5
9/16/19,Washington Nationals,S STRASBURG,2,4,W,St Louis Cardinals,DAK HUDSON,3,2,8,57.8,43.9
9/16/19,Baltimore Orioles,J MEANS,2,5,W,Detroit Tigers,T ALEXANDER,2,1,9,59.7,42.0
9/16/19,Miami Marlins,P LOPEZ,5,7,W,Arizona Diamondbacks,R RAY,2,1,9,35.8,65.9
9/17/19,Los Angeles Angels,N RAMIREZ,0,8,W,New York Yankees,L SEVERINO,0,1,9,23.6,78.1
9/17/19,Toronto Blue Jays,R TEPERA,8,5,L,Baltimore Orioles,C SHEPHERD,0,0,10,58.6,43.1
9/17/19,San Francisco Giants,L WEBB,7,6,L,Boston Red Sox,N EOVALDI,2,1,9.5,35.3,66.4
9/17/19,Seattle Mariners,M GONZALES,6,0,L,Pittsburgh Pirates,M KELLER,2,1,8.5,46.5,55.2
9/17/19,Philadelphia Phillies,V VELASQUEZ,5,4,L,Atlanta Braves,D KEUCHEL,2,2,10,36.2,65.5
9/17/19,San Diego Padres,C PADDACK,1,3,W,Milwaukee Brewers,B WOODRUFF,0,1,8,44.3,57.4
9/17/19,Texas Rangers,L LYNN,1,4,W,Houston Astros,J VERLANDER,2,2,8,25.2,76.5
